id,name,descr,aliases
WMPID3174,Youseff Milad Baddar,Youseff Milad Baddar is a 3rd party candidate for the 9th District of Ohio.,Youseff Milad Baddar|Baddar|Youseff Milad Baddar's|Baddar's|YOUSEFF MILAD BADDAR|BADDAR|YOUSEFF MILAD BADDAR'S|BADDAR'S
WMPID3178,April Becker,April Becker is a Republican candidate for the 3rd District of Nevada.,April Becker|Becker|April Becker's|Becker's|APRIL BECKER|BECKER|APRIL BECKER'S|BECKER'S
WMPID3183,Christine Alexandria Olivo,Christine Alexandria Olivo is a Democratic candidate for the 26th District of Florida.,Christine Alexandria Olivo|Olivo|Christine Alexandria Olivo's|Olivo's|CHRISTINE ALEXANDRIA OLIVO|OLIVO|CHRISTINE ALEXANDRIA OLIVO'S|OLIVO'S
WMPID3186,John Johnson,John Johnson is a 3rd party candidate for the 4th District of Nevada.,John Johnson|Johnson|John Johnson's|Johnson's|JOHN JOHNSON|JOHNSON|JOHN JOHNSON'S|JOHNSON'S
WMPID3188,Dale Whitney Strong,Dale Whitney Strong is a Republican candidate for the 5th District of Alabama.,Dale Whitney Strong|Strong|Dale Whitney Strong's|Strong's|DALE WHITNEY STRONG|STRONG|DALE WHITNEY STRONG'S|STRONG'S
WMPID3194,Antonio Pitocco,Antonio Pitocco is a Republican candidate for the 3rd District of Maryland.,Antonio Pitocco|Pitocco|Antonio Pitocco's|Pitocco's|ANTONIO PITOCCO|PITOCCO|ANTONIO PITOCCO'S|PITOCCO'S
WMPID3195,Joe Kelley,Joe Kelley is a Republican candidate for the 2nd District of Maryland.,Joe Kelley|Kelley|Joe Kelley's|Kelley's|JOE KELLEY|KELLEY|JOE KELLEY'S|KELLEY'S
WMPID3196,Joseph Matthew O'Dea,Joseph Matthew O'Dea is a Republican Senate candidate in Colorado.,Joseph Matthew O'Dea|O'Dea|Joseph Matthew O'Dea's|O'Dea's|JOSEPH MATTHEW O'DEA|O'DEA|JOSEPH MATTHEW O'DEA'S|O'DEA'S
WMPID3197,Brenda Laney Rodriguez,Brenda Laney Rodriguez is a 3rd party Senate candidate in North Carolina.,Brenda Laney Rodriguez|Laney Rodriguez|Brenda Laney Rodriguez's|Laney Rodriguez's|BRENDA LANEY RODRIGUEZ|LANEY RODRIGUEZ|BRENDA LANEY RODRIGUEZ'S|LANEY RODRIGUEZ'S
WMPID3203,William Wise Murray Iv,William Wise Murray Iv is a 3rd party Senate candidate in South Carolina.,William Wise Murray Iv|Wise Murray Iv|William Wise Murray Iv's|Wise Murray Iv's|WILLIAM WISE MURRAY IV|WISE MURRAY IV|WILLIAM WISE MURRAY IV'S|WISE MURRAY IV'S
WMPID3205,Marina Zimmerman,Marina Zimmerman is a Republican candidate for the 3rd District of Colorado.,Marina Zimmerman|Zimmerman|Marina Zimmerman's|Zimmerman's|MARINA ZIMMERMAN|ZIMMERMAN|MARINA ZIMMERMAN'S|ZIMMERMAN'S
WMPID3207,Kevin Corey Harris,Kevin Corey Harris is a Democratic candidate for the 24th District of Florida.,Kevin Corey Harris|Harris|Kevin Corey Harris'|Harris'|KEVIN COREY HARRIS|HARRIS|KEVIN COREY HARRIS'|HARRIS'
WMPID3209,Yuh-Line Niou,Yuh-Line Niou is a Democratic candidate for the 10th District of New York.,Yuh-Line Niou|Niou|Yuh-Line Niou's|Niou's|YUH-LINE NIOU|NIOU|YUH-LINE NIOU'S|NIOU'S
WMPID3210,Nader Akhlaghy,Nader Akhlaghy is a 3rd party candidate for the 5th District of New York.,Nader Akhlaghy|Akhlaghy|Nader Akhlaghy's|Akhlaghy's|NADER AKHLAGHY|AKHLAGHY|NADER AKHLAGHY'S|AKHLAGHY'S
WMPID3216,Reema Rasool,Reema Rasool is a Democratic candidate for the 3rd District of New York.,Reema Rasool|Rasool|Reema Rasool's|Rasool's|REEMA RASOOL|RASOOL|REEMA RASOOL'S|RASOOL'S
WMPID3217,Timothy Ryan,Timothy Ryan is a Democratic Senate candidate in Ohio.,Timothy Ryan|Ryan|Timothy Ryan's|Ryan's|TIMOTHY RYAN|RYAN|TIMOTHY RYAN'S|RYAN'S
WMPID3219,Quincy Magee,Quincy Magee is a 3rd party Senate candidate in Pennsylvania.,Quincy Magee|Magee|Quincy Magee's|Magee's|QUINCY MAGEE|MAGEE|QUINCY MAGEE'S|MAGEE'S
WMPID3228,Mohammad Mokhtar Ahmed,Mohammad Mokhtar Ahmed is a 3rd party Senate candidate in New York.,Mohammad Mokhtar Ahmed|Ahmed|Mohammad Mokhtar Ahmed's|Ahmed's|MOHAMMAD MOKHTAR AHMED|AHMED|MOHAMMAD MOKHTAR AHMED'S|AHMED'S
WMPID3230,Robert Franklin III Christian,Robert Franklin III Christian is a Democratic candidate for the 6th District of Georgia.,Robert Franklin III Christian|Christian|Robert Franklin III Christian's|Christian's|ROBERT FRANKLIN III CHRISTIAN|CHRISTIAN|ROBERT FRANKLIN III CHRISTIAN'S|CHRISTIAN'S
WMPID3233,Takona Eileen Scauflaire,Takona Eileen Scauflaire is a 3rd party candidate for the 6th District of Texas.,Takona Eileen Scauflaire|Scauflaire|Takona Eileen Scauflaire's|Scauflaire's|TAKONA EILEEN SCAUFLAIRE|SCAUFLAIRE|TAKONA EILEEN SCAUFLAIRE'S|SCAUFLAIRE'S
WMPID3236,Shuwaski Young,Shuwaski Young is a Democratic candidate for the 3rd District of Mississippi.,Shuwaski Young|Young|Shuwaski Young's|Young's|SHUWASKI YOUNG|YOUNG|SHUWASKI YOUNG'S|YOUNG'S
WMPID3237,Joe Evans,Joe Evans is a 3rd party candidate for the 1st District of Idaho.,Joe Evans|Evans|Joe Evans'|Evans'|JOE EVANS|EVANS|JOE EVANS'|EVANS'
WMPID3239,Derrick Brantley,Derrick Brantley is a 3rd party candidate for the 5th District of Tennessee.,Derrick Brantley|Brantley|Derrick Brantley's|Brantley's|DERRICK BRANTLEY|BRANTLEY|DERRICK BRANTLEY'S|BRANTLEY'S
WMPID3240,Jrmar Jefferson,Jrmar Jefferson is a Democratic candidate for the 1st District of Texas.,Jrmar Jefferson|Jefferson|Jrmar Jefferson's|Jefferson's|JRMAR JEFFERSON|JEFFERSON|JRMAR JEFFERSON'S|JEFFERSON'S
WMPID3249,Brian Steven Jaye,Brian Steven Jaye is a Democratic candidate for the 9th District of Michigan.,Brian Steven Jaye|Jaye|Brian Steven Jaye's|Jaye's|BRIAN STEVEN JAYE|JAYE|BRIAN STEVEN JAYE'S|JAYE'S
WMPID3250,Aaron Heineman,Aaron Heineman is a 3rd party candidate for the 3rd District of Utah.,Aaron Heineman|Heineman|Aaron Heineman's|Heineman's|AARON HEINEMAN|HEINEMAN|AARON HEINEMAN'S|HEINEMAN'S
WMPID3251,Courtney Joele Geels,Courtney Joele Geels is a Republican candidate for the 4th District of North Carolina.,Courtney Joele Geels|Geels|Courtney Joele Geels'|Geels'|COURTNEY JOELE GEELS|GEELS|COURTNEY JOELE GEELS'|GEELS'
WMPID3252,Jackie Toledo,Jackie Toledo is a Republican candidate for the 15th District of Florida.,Jackie Toledo|Toledo|Jackie Toledo's|Toledo's|JACKIE TOLEDO|TOLEDO|JACKIE TOLEDO'S|TOLEDO'S
WMPID3256,Marie Gluesenkamp Perez,Marie Gluesenkamp Perez is a Democratic candidate for the 3rd District of Washington.,Marie Gluesenkamp Perez|Gluesenkamp Perez|Marie Gluesenkamp Perez's|Gluesenkamp Perez's|MARIE GLUESENKAMP PEREZ|GLUESENKAMP PEREZ|MARIE GLUESENKAMP PEREZ'S|GLUESENKAMP PEREZ'S
WMPID3257,Michelle Vallejo,Michelle Vallejo is a Democratic candidate for the 15th District of Texas.,Michelle Vallejo|Vallejo|Michelle Vallejo's|Vallejo's|MICHELLE VALLEJO|VALLEJO|MICHELLE VALLEJO'S|VALLEJO'S
WMPID3260,Tartisha Hill,Tartisha Hill is a Democratic candidate for the 5th District of Texas.,Tartisha Hill|Hill|Tartisha Hill's|Hill's|TARTISHA HILL|HILL|TARTISHA HILL'S|HILL'S
WMPID3263,Paul Glumaz,Paul Glumaz is a Republican candidate for the 7th District of Washington.,Paul Glumaz|Glumaz|Paul Glumaz's|Glumaz's|PAUL GLUMAZ|GLUMAZ|PAUL GLUMAZ'S|GLUMAZ'S
WMPID3264,Christopher Bradley,Christopher Bradley is a Democratic candidate for the 14th District of Florida.,Christopher Bradley|Bradley|Christopher Bradley's|Bradley's|CHRISTOPHER BRADLEY|BRADLEY|CHRISTOPHER BRADLEY'S|BRADLEY'S
WMPID3267,Robert William Graham,Robert William Graham is a 3rd party Senate candidate in Ohio.,Robert William Graham|Graham|Robert William Graham's|Graham's|ROBERT WILLIAM GRAHAM|GRAHAM|ROBERT WILLIAM GRAHAM'S|GRAHAM'S
WMPID3270,Jill Naomi Tokuda,Jill Naomi Tokuda is a Democratic candidate for the 2nd District of Hawaii.,Jill Naomi Tokuda|Tokuda|Jill Naomi Tokuda's|Tokuda's|JILL NAOMI TOKUDA|TOKUDA|JILL NAOMI TOKUDA'S|TOKUDA'S
WMPID3272,Komi Agoda-Koussema,Komi Agoda-Koussema is a Democratic candidate for the 11th District of New York.,Komi Agoda-Koussema|Agoda-Koussema|Komi Agoda-Koussema's|Agoda-Koussema's|KOMI AGODA-KOUSSEMA|AGODA-KOUSSEMA|KOMI AGODA-KOUSSEMA'S|AGODA-KOUSSEMA'S
WMPID3274,Cassie Easley,Cassie Easley is a 3rd party candidate for the 2nd District of Utah.,Cassie Easley|Easley|Cassie Easley's|Easley's|CASSIE EASLEY|EASLEY|CASSIE EASLEY'S|EASLEY'S
WMPID3277,Marshall Woods,Marshall Woods is a Democratic candidate for the 17th District of Texas.,Marshall Woods|Woods|Marshall Woods'|Woods'|MARSHALL WOODS|WOODS|MARSHALL WOODS'|WOODS'
WMPID3278,Eric Lynn,Eric Lynn is a Democratic candidate for the 13rd District of Florida.,Eric Lynn|Lynn|Eric Lynn's|Lynn's|ERIC LYNN|LYNN|ERIC LYNN'S|LYNN'S
WMPID3294,Caesar Gonzales,Caesar Gonzales is a Republican candidate for the 13rd District of Georgia.,Caesar Gonzales|Gonzales|Caesar Gonzales'|Gonzales'|CAESAR GONZALES|GONZALES|CAESAR GONZALES'|GONZALES'
WMPID3295,Kyle William Grossman,Kyle William Grossman is a 3rd party candidate for the 4th District of Iowa.,Kyle William Grossman|Grossman|Kyle William Grossman's|Grossman's|KYLE WILLIAM GROSSMAN|GROSSMAN|KYLE WILLIAM GROSSMAN'S|GROSSMAN'S
WMPID3296,Kristen Radaker-Sheafer,Kristen Radaker-Sheafer is a Democratic candidate for the 7th District of Missouri.,Kristen Radaker-Sheafer|Radaker-Sheafer|Kristen Radaker-Sheafer's|Radaker-Sheafer's|KRISTEN RADAKER-SHEAFER|RADAKER-SHEAFER|KRISTEN RADAKER-SHEAFER'S|RADAKER-SHEAFER'S
WMPID3297,Cheri Beasley,Cheri Beasley is a Democratic Senate candidate in North Carolina.,Cheri Beasley|Beasley|Cheri Beasley's|Beasley's|CHERI BEASLEY|BEASLEY|CHERI BEASLEY'S|BEASLEY'S
WMPID3300,Matthew Feigenbaum,Matthew Feigenbaum is a 3rd party candidate for the 5th District of Colorado.,Matthew Feigenbaum|Feigenbaum|Matthew Feigenbaum's|Feigenbaum's|MATTHEW FEIGENBAUM|FEIGENBAUM|MATTHEW FEIGENBAUM'S|FEIGENBAUM'S
WMPID3308,Jeffrey Ettinger,Jeffrey Ettinger is a 3rd party candidate for the 1st District of Minnesota.,Jeffrey Ettinger|Ettinger|Jeffrey Ettinger's|Ettinger's|JEFFREY ETTINGER|ETTINGER|JEFFREY ETTINGER'S|ETTINGER'S
WMPID3309,Greg Landsman,Greg Landsman is a Democratic candidate for the 1st District of Ohio.,Greg Landsman|Landsman|Greg Landsman's|Landsman's|GREG LANDSMAN|LANDSMAN|GREG LANDSMAN'S|LANDSMAN'S
WMPID3315,Jim Kidd Kidd,Jim Kidd Kidd is a 3rd party candidate for the 5th District of Wisconsin.,Jim Kidd Kidd|Kidd|Jim Kidd Kidd's|Kidd's|JIM KIDD KIDD|KIDD|JIM KIDD KIDD'S|KIDD'S
WMPID3319,Jeramy Olmack,Jeramy Olmack is a 3rd party candidate for the 11th District of Virginia.,Jeramy Olmack|Olmack|Jeramy Olmack's|Olmack's|JERAMY OLMACK|OLMACK|JERAMY OLMACK'S|OLMACK'S
WMPID3320,Carta Reale Sierra,Carta Reale Sierra is a 3rd party Senate candidate in Idaho.,Carta Reale Sierra|Sierra|Carta Reale Sierra's|Sierra's|CARTA REALE SIERRA|SIERRA|CARTA REALE SIERRA'S|SIERRA'S
WMPID3325,Jennifer Schultz,Jennifer Schultz is a 3rd party candidate for the 8th District of Minnesota.,Jennifer Schultz|Schultz|Jennifer Schultz's|Schultz's|JENNIFER SCHULTZ|SCHULTZ|JENNIFER SCHULTZ'S|SCHULTZ'S
WMPID3328,J D Vance,J D Vance is a Republican Senate candidate in Ohio.,J D Vance|Vance|J D Vance's|Vance's|J D VANCE|VANCE|J D VANCE'S|VANCE'S
WMPID3329,Jennifer Lynn Lewis,Jennifer Lynn Lewis is a Democratic candidate for the 6th District of Virginia.,Jennifer Lynn Lewis|Lewis|Jennifer Lynn Lewis'|Lewis'|JENNIFER LYNN LEWIS|LEWIS|JENNIFER LYNN LEWIS'|LEWIS'
WMPID3331,Thomas Patti,Thomas Patti is a Republican candidate for the 9th District of California.,Thomas Patti|Patti|Thomas Patti's|Patti's|THOMAS PATTI|PATTI|THOMAS PATTI'S|PATTI'S
WMPID3332,Jason Bollinger,Jason Bollinger is a Democratic Senate candidate in Oklahoma.,Jason Bollinger|Bollinger|Jason Bollinger's|Bollinger's|JASON BOLLINGER|BOLLINGER|JASON BOLLINGER'S|BOLLINGER'S
WMPID3335,Matthew Lehman,Matthew Lehman is a Democratic candidate for the 4th District of Kentucky.,Matthew Lehman|Lehman|Matthew Lehman's|Lehman's|MATTHEW LEHMAN|LEHMAN|MATTHEW LEHMAN'S|LEHMAN'S
WMPID3337,Randall Lee Addison,Randall Lee Addison is a 3rd party candidate for the 9th District of Texas.,Randall Lee Addison|Addison|Randall Lee Addison's|Addison's|RANDALL LEE ADDISON|ADDISON|RANDALL LEE ADDISON'S|ADDISON'S
WMPID3346,Eric Burlison,Eric Burlison is a Republican candidate for the 7th District of Missouri.,Eric Burlison|Burlison|Eric Burlison's|Burlison's|ERIC BURLISON|BURLISON|ERIC BURLISON'S|BURLISON'S
WMPID3347,Jeffrey Boone,Jeffrey Boone is a Democratic candidate for the 10th District of Florida.,Jeffrey Boone|Boone|Jeffrey Boone's|Boone's|JEFFREY BOONE|BOONE|JEFFREY BOONE'S|BOONE'S
WMPID3349,Scott Black,Scott Black is a Republican candidate for the 2nd District of New Hampshire.,Scott Black|Black|Scott Black's|Black's|SCOTT BLACK|BLACK|SCOTT BLACK'S|BLACK'S
WMPID3356,Mikal Williams,Mikal Williams is a Democratic candidate for the 14th District of Texas.,Mikal Williams|Williams|Mikal Williams'|Williams'|MIKAL WILLIAMS|WILLIAMS|MIKAL WILLIAMS'|WILLIAMS'
WMPID3357,Eric Ching,Eric Ching is a Republican candidate for the 38th District of California.,Eric Ching|Ching|Eric Ching's|Ching's|ERIC CHING|CHING|ERIC CHING'S|CHING'S
WMPID3358,Nikki Budzinski,Nikki Budzinski is a Democratic candidate for the 13rd District of Illinois.,Nikki Budzinski|Budzinski|Nikki Budzinski's|Budzinski's|NIKKI BUDZINSKI|BUDZINSKI|NIKKI BUDZINSKI'S|BUDZINSKI'S
WMPID3359,Melanie Stansbury,Melanie Stansbury is a Democratic candidate for the 1st District of New Mexico.,Melanie Stansbury|Stansbury|Melanie Stansbury's|Stansbury's|MELANIE STANSBURY|STANSBURY|MELANIE STANSBURY'S|STANSBURY'S
WMPID3360,Shawn Mousourakis,Shawn Mousourakis is a 3rd party Senate candidate in Ohio.,Shawn Mousourakis|Mousourakis|Shawn Mousourakis'|Mousourakis'|SHAWN MOUSOURAKIS|MOUSOURAKIS|SHAWN MOUSOURAKIS'|MOUSOURAKIS'
WMPID3362,Lee Stahley,Lee Stahley is a Republican candidate for the 3rd District of Ohio.,Lee Stahley|Stahley|Lee Stahley's|Stahley's|LEE STAHLEY|STAHLEY|LEE STAHLEY'S|STAHLEY'S
WMPID3363,Joseph Kent,Joseph Kent is a Republican candidate for the 3rd District of Washington.,Joseph Kent|Kent|Joseph Kent's|Kent's|JOSEPH KENT|KENT|JOSEPH KENT'S|KENT'S
WMPID3364,Sid Preskitt,Sid Preskitt is a Republican candidate for the 12th District of Florida.,Sid Preskitt|Preskitt|Sid Preskitt's|Preskitt's|SID PRESKITT|PRESKITT|SID PRESKITT'S|PRESKITT'S
WMPID3378,Dale Holness,Dale Holness is a Democratic candidate for the 20th District of Florida.,Dale Holness|Holness|Dale Holness'|Holness'|DALE HOLNESS|HOLNESS|DALE HOLNESS'|HOLNESS'
WMPID3382,Jay Jaymac Mcfarland,Jay Jaymac Mcfarland is a 3rd party candidate for the 2nd District of Utah.,Jay Jaymac Mcfarland|Mcfarland|Jay Jaymac Mcfarland's|Mcfarland's|JAY JAYMAC MCFARLAND|MCFARLAND|JAY JAYMAC MCFARLAND'S|MCFARLAND'S
WMPID3388,Yuripzy Morgan,Yuripzy Morgan is a Republican candidate for the 3rd District of Maryland.,Yuripzy Morgan|Morgan|Yuripzy Morgan's|Morgan's|YURIPZY MORGAN|MORGAN|YURIPZY MORGAN'S|MORGAN'S
WMPID3389,Brady Duke,Brady Duke is a Republican candidate for the 7th District of Florida.,Brady Duke|Duke|Brady Duke's|Duke's|BRADY DUKE|DUKE|BRADY DUKE'S|DUKE'S
WMPID3395,Guy Ciarrocchi,Guy Ciarrocchi is a Republican candidate for the 6th District of Pennsylvania.,Guy Ciarrocchi|Ciarrocchi|Guy Ciarrocchi's|Ciarrocchi's|GUY CIARROCCHI|CIARROCCHI|GUY CIARROCCHI'S|CIARROCCHI'S
WMPID3400,Jason Cullen Cullen,Jason Cullen Cullen is a 3rd party candidate for the 4th District of New Jersey.,Jason Cullen Cullen|Cullen|Jason Cullen Cullen's|Cullen's|JASON CULLEN CULLEN|CULLEN|JASON CULLEN CULLEN'S|CULLEN'S
WMPID3404,Hollis Charles Chandler Inman,Hollis Charles Chandler Inman is a 3rd party candidate for the 1st District of Maine.,Hollis Charles Chandler Inman|Inman|Hollis Charles Chandler Inman's|Inman's|HOLLIS CHARLES CHANDLER INMAN|INMAN|HOLLIS CHARLES CHANDLER INMAN'S|INMAN'S
WMPID3408,Yesli Vega,Yesli Vega is a Republican candidate for the 7th District of Virginia.,Yesli Vega|Vega|Yesli Vega's|Vega's|YESLI VEGA|VEGA|YESLI VEGA'S|VEGA'S
WMPID3409,Michael Gallo,Michael Gallo is a 3rd party candidate for the 2nd District of New Jersey.,Michael Gallo|Gallo|Michael Gallo's|Gallo's|MICHAEL GALLO|GALLO|MICHAEL GALLO'S|GALLO'S
WMPID3412,Jared Moskowitz,Jared Moskowitz is a Democratic candidate for the 23rd District of Florida.,Jared Moskowitz|Moskowitz|Jared Moskowitz's|Moskowitz's|JARED MOSKOWITZ|MOSKOWITZ|JARED MOSKOWITZ'S|MOSKOWITZ'S
WMPID3422,Frank Fisher Atwood,Frank Fisher Atwood is a 3rd party Senate candidate in Colorado.,Frank Fisher Atwood|Atwood|Frank Fisher Atwood's|Atwood's|FRANK FISHER ATWOOD|ATWOOD|FRANK FISHER ATWOOD'S|ATWOOD'S
WMPID3424,John Matland,John Matland is a Republican candidate for the 11th District of New York.,John Matland|Matland|John Matland's|Matland's|JOHN MATLAND|MATLAND|JOHN MATLAND'S|MATLAND'S
WMPID3427,Patrick Schmidt,Patrick Schmidt is a Democratic candidate for the 2nd District of Kansas.,Patrick Schmidt|Schmidt|Patrick Schmidt's|Schmidt's|PATRICK SCHMIDT|SCHMIDT|PATRICK SCHMIDT'S|SCHMIDT'S
WMPID3431,Charles Edward Davis,Charles Edward Davis is a Republican candidate for the 6th District of Florida.,Charles Edward Davis|Davis|Charles Edward Davis'|Davis'|CHARLES EDWARD DAVIS|DAVIS|CHARLES EDWARD DAVIS'|DAVIS'
WMPID3434,Tanya Contreras Wheeless,Tanya Contreras Wheeless is a Republican candidate for the 4th District of Arizona.,Tanya Contreras Wheeless|Wheeless|Tanya Contreras Wheeless'|Wheeless'|TANYA CONTRERAS WHEELESS|WHEELESS|TANYA CONTRERAS WHEELESS'|WHEELESS'
WMPID3437,Jeff Sossa-Paquette,Jeff Sossa-Paquette is a Republican candidate for the 2nd District of Massachusetts.,Jeff Sossa-Paquette|Sossa-Paquette|Jeff Sossa-Paquette's|Sossa-Paquette's|JEFF SOSSA-PAQUETTE|SOSSA-PAQUETTE|JEFF SOSSA-PAQUETTE'S|SOSSA-PAQUETTE'S
WMPID3441,James Sceniak,James Sceniak is a 3rd party Senate candidate in Indiana.,James Sceniak|Sceniak|James Sceniak's|Sceniak's|JAMES SCENIAK|SCENIAK|JAMES SCENIAK'S|SCENIAK'S
WMPID3442,Christopher Joseph Helali,Christopher Joseph Helali is a 3rd party Senate candidate in Vermont.,Christopher Joseph Helali|Helali|Christopher Joseph Helali's|Helali's|CHRISTOPHER JOSEPH HELALI|HELALI|CHRISTOPHER JOSEPH HELALI'S|HELALI'S
WMPID3448,Kyle Sinclair,Kyle Sinclair is a Republican candidate for the 20th District of Texas.,Kyle Sinclair|Sinclair|Kyle Sinclair's|Sinclair's|KYLE SINCLAIR|SINCLAIR|KYLE SINCLAIR'S|SINCLAIR'S
WMPID3449,Marvin Jonathan Haire,Marvin Jonathan Haire is a Democratic candidate for the 36th District of Texas.,Marvin Jonathan Haire|Haire|Marvin Jonathan Haire's|Haire's|MARVIN JONATHAN HAIRE|HAIRE|MARVIN JONATHAN HAIRE'S|HAIRE'S
WMPID3457,Robert James Lorinser,Robert James Lorinser is a Democratic candidate for the 1st District of Michigan.,Robert James Lorinser|Lorinser|Robert James Lorinser's|Lorinser's|ROBERT JAMES LORINSER|LORINSER|ROBERT JAMES LORINSER'S|LORINSER'S
WMPID3459,Tina Richel Seals Singh Chaudry Kumar,Tina Richel Seals Singh Chaudry Kumar is a 3rd party candidate for the 18th District of Texas.,Tina Richel Seals Singh Chaudry Kumar|Seals Singh Chaudry Kumar|Tina Richel Seals Singh Chaudry Kumar's|Seals Singh Chaudry Kumar's|TINA RICHEL SEALS SINGH CHAUDRY KUMAR|SEALS SINGH CHAUDRY KUMAR|TINA RICHEL SEALS SINGH CHAUDRY KUMAR'S|SEALS SINGH CHAUDRY KUMAR'S
WMPID3463,Jeff Cozzens,Jeff Cozzens is a Republican candidate for the 2nd District of New Hampshire.,Jeff Cozzens|Cozzens|Jeff Cozzens'|Cozzens'|JEFF COZZENS|COZZENS|JEFF COZZENS'|COZZENS'
WMPID3468,Joseph Nicholas Biasco,Joseph Nicholas Biasco is a 3rd party candidate for the 11th District of New Jersey.,Joseph Nicholas Biasco|Biasco|Joseph Nicholas Biasco's|Biasco's|JOSEPH NICHOLAS BIASCO|BIASCO|JOSEPH NICHOLAS BIASCO'S|BIASCO'S
WMPID3470,Mary Kathleen Brown,Mary Kathleen Brown is a Democratic candidate for the 13rd District of Texas.,Mary Kathleen Brown|Brown|Mary Kathleen Brown's|Brown's|MARY KATHLEEN BROWN|BROWN|MARY KATHLEEN BROWN'S|BROWN'S
WMPID3480,Francis Conole,Francis Conole is a Democratic candidate for the 22nd District of New York.,Francis Conole|Conole|Francis Conole's|Conole's|FRANCIS CONOLE|CONOLE|FRANCIS CONOLE'S|CONOLE'S
WMPID3481,Eddie Tarazona,Eddie Tarazona is a Republican candidate for the 18th District of Florida.,Eddie Tarazona|Tarazona|Eddie Tarazona's|Tarazona's|EDDIE TARAZONA|TARAZONA|EDDIE TARAZONA'S|TARAZONA'S
WMPID3496,Jason Gabehart,Jason Gabehart is a 3rd party Senate candidate in Indiana.,Jason Gabehart|Gabehart|Jason Gabehart's|Gabehart's|JASON GABEHART|GABEHART|JASON GABEHART'S|GABEHART'S
WMPID3504,Rick Jones,Rick Jones is a Democratic candidate for the 1st District of Utah.,Rick Jones|Jones|Rick Jones'|Jones'|RICK JONES|JONES|RICK JONES'|JONES'
WMPID3505,Robert Garcia,Robert Garcia is a Democratic candidate for the 42nd District of California.,Robert Garcia|Garcia|Robert Garcia's|Garcia's|ROBERT GARCIA|GARCIA|ROBERT GARCIA'S|GARCIA'S
WMPID3510,Jack Martin,Jack Martin is a Republican candidate for the 12th District of Florida.,Jack Martin|Martin|Jack Martin's|Martin's|JACK MARTIN|MARTIN|JACK MARTIN'S|MARTIN'S
WMPID3516,J R Majewski,J R Majewski is a Republican candidate for the 9th District of Ohio.,J R Majewski|Majewski|J R Majewski's|Majewski's|J R MAJEWSKI|MAJEWSKI|J R MAJEWSKI'S|MAJEWSKI'S
WMPID3519,Robert Michael Cornicelli,Robert Michael Cornicelli is a Republican candidate for the 2nd District of New York.,Robert Michael Cornicelli|Cornicelli|Robert Michael Cornicelli's|Cornicelli's|ROBERT MICHAEL CORNICELLI|CORNICELLI|ROBERT MICHAEL CORNICELLI'S|CORNICELLI'S
WMPID3522,Bryan Christopher Jones,Bryan Christopher Jones is a Republican candidate for the 1st District of Florida.,Bryan Christopher Jones|Jones|Bryan Christopher Jones'|Jones'|BRYAN CHRISTOPHER JONES|JONES|BRYAN CHRISTOPHER JONES'|JONES'
WMPID3526,Robert Hines,Robert Hines is a Republican candidate for the 13rd District of North Carolina.,Robert Hines|Hines|Robert Hines'|Hines'|ROBERT HINES|HINES|ROBERT HINES'|HINES'
WMPID3527,Madison Gesiotto Gilbert,Madison Gesiotto Gilbert is a Republican candidate for the 13rd District of Ohio.,Madison Gesiotto Gilbert|Gilbert|Madison Gesiotto Gilbert's|Gilbert's|MADISON GESIOTTO GILBERT|GILBERT|MADISON GESIOTTO GILBERT'S|GILBERT'S
